,Date,Time from,Time to,betr. import [MW],betr. export [MW],qual. import [MW],qual. export [MW],Unnamed: 0,qual. NEG [MW],qual. POS [MW],betr. NEG [MW],betr. POS [MW],qual. [EUR/MWh],betr. [MW],qual. [MW],qual. import [EUR/MWh],qual. export [EUR/MWh],NRV balance more than 80% of the contracted control reserve,MOL Deviation,Explanation
325,11.10.2021,09:15,09:30,,,,,37.0,,,,,-,,,,,,,
326,11.10.2021,09:30,09:45,,,,,38.0,,,,,-,,,,,,,
327,11.10.2021,09:45,10:00,,,,,39.0,,,,,-,,,,,,,
328,11.10.2021,10:00,10:15,,,,,40.0,,,,,-,,,,,,,
329,11.10.2021,10:15,10:30,,,,,41.0,,,,,-,,,,,,,
330,11.10.2021,10:30,10:45,,,,,42.0,,,,,-,,,,,,,
331,11.10.2021,10:45,11:00,,,,,43.0,,,,,-,,,,,,,
332,11.10.2021,11:00,11:15,,,,,44.0,,,,,-,,,,,,,
333,11.10.2021,11:15,11:30,,,,,45.0,,,,,-,,,,,,,
334,11.10.2021,11:30,11:45,,,,,46.0,,,,,-,,,,,,,
335,11.10.2021,11:45,12:00,,,,,47.0,,,,,-,,,,,,,
336,11.10.2021,12:00,12:15,,,,,48.0,,,,,-,,,,,,,
337,11.10.2021,12:15,12:30,,,,,49.0,,,,,-,,,,,,,
338,11.10.2021,12:30,12:45,,,,,50.0,,,,,-,,,,,,,
339,11.10.2021,12:45,13:00,,,,,51.0,,,,,-,,,,,,,
340,11.10.2021,13:00,13:15,,,,,52.0,,,,,-,,,,,,,
341,11.10.2021,13:15,13:30,,,,,53.0,,,,,-,,,,,,,
342,11.10.2021,13:30,13:45,,,,,54.0,,,,,-,,,,,,,
343,11.10.2021,13:45,14:00,,,,,55.0,,,,,-,,,,,,,
344,11.10.2021,14:00,14:15,,,,,56.0,,,,,-,,,,,,,
345,11.10.2021,14:15,14:30,,,,,57.0,,,,,-,,,,,,,
346,11.10.2021,14:30,14:45,,,,,58.0,,,,,-,,,,,,,
347,11.10.2021,14:45,15:00,,,,,59.0,,,,,-,,,,,,,
348,11.10.2021,15:00,15:15,,,,,60.0,,,,,-,,,,,,,
349,11.10.2021,15:15,15:30,,,,,61.0,,,,,-,,,,,,,
350,11.10.2021,15:30,15:45,,,,,62.0,,,,,-,,,,,,,
351,11.10.2021,15:45,16:00,,,,,63.0,,,,,-,,,,,,,
352,11.10.2021,16:00,16:15,,,,,64.0,,,,,-,,,,,,,
353,11.10.2021,16:15,16:30,,,,,65.0,,,,,-,,,,,,,
354,11.10.2021,16:30,16:45,,,,,66.0,,,,,-,,,,,,,
355,11.10.2021,16:45,17:00,,,,,67.0,,,,,-,,,,,,,
356,11.10.2021,17:00,17:15,,,,,68.0,,,,,-,,,,,,,
357,11.10.2021,17:15,17:30,,,,,69.0,,,,,-,,,,,,,
358,11.10.2021,17:30,17:45,,,,,70.0,,,,,-,,,,,,,
359,11.10.2021,17:45,18:00,,,,,71.0,,,,,-,,,,,,,
360,11.10.2021,18:00,18:15,,,,,72.0,,,,,-,,,,,,,
361,11.10.2021,18:15,18:30,,,,,73.0,,,,,-,,,,,,,
362,11.10.2021,18:30,18:45,,,,,74.0,,,,,-,,,,,,,
363,11.10.2021,18:45,19:00,,,,,75.0,,,,,-,,,,,,,
364,11.10.2021,19:00,19:15,,,,,76.0,,,,,-,,,,,,,
365,11.10.2021,19:15,19:30,,,,,77.0,,,,,-,,,,,,,
366,11.10.2021,19:30,19:45,,,,,78.0,,,,,-,,,,,,,
367,11.10.2021,19:45,20:00,,,,,79.0,,,,,-,,,,,,,
368,11.10.2021,20:00,20:15,,,,,80.0,,,,,-,,,,,,,
369,11.10.2021,20:15,20:30,,,,,81.0,,,,,-,,,,,,,
370,11.10.2021,20:30,20:45,,,,,82.0,,,,,-,,,,,,,
371,11.10.2021,20:45,21:00,,,,,83.0,,,,,-,,,,,,,
372,11.10.2021,21:00,21:15,,,,,84.0,,,,,-,,,,,,,
373,11.10.2021,21:15,21:30,,,,,85.0,,,,,-,,,,,,,
374,11.10.2021,21:30,21:45,,,,,86.0,,,,,-,,,,,,,
375,11.10.2021,21:45,22:00,,,,,87.0,,,,,-,,,,,,,
376,11.10.2021,22:00,22:15,,,,,88.0,,,,,-,,,,,,,
377,11.10.2021,22:15,22:30,,,,,89.0,,,,,-,,,,,,,
378,11.10.2021,22:30,22:45,,,,,90.0,,,,,-,,,,,,,
379,11.10.2021,22:45,23:00,,,,,91.0,,,,,-,,,,,,,
380,11.10.2021,23:00,23:15,,,,,92.0,,,,,-,,,,,,,
381,11.10.2021,23:15,23:30,,,,,93.0,,,,,-,,,,,,,
382,11.10.2021,23:30,23:45,,,,,94.0,,,,,-,,,,,,,
383,11.10.2021,23:45,00:00,,,,,95.0,,,,,-,,,,,,,
384,11.10.2021,00:00,00:15,,,,,0.0,,,,,,-342000.0,-,,,,,
385,11.10.2021,00:15,00:30,,,,,1.0,,,,,,-419000.0,-,,,,,
386,11.10.2021,00:30,00:45,,,,,2.0,,,,,,-455000.0,-,,,,,
387,11.10.2021,00:45,01:00,,,,,3.0,,,,,,-286000.0,-,,,,,
388,11.10.2021,01:00,01:15,,,,,4.0,,,,,,-198000.0,-,,,,,
389,11.10.2021,01:15,01:30,,,,,5.0,,,,,,-450000.0,-,,,,,
390,11.10.2021,01:30,01:45,,,,,6.0,,,,,,-419000.0,-,,,,,
391,11.10.2021,01:45,02:00,,,,,7.0,,,,,,-265000.0,-,,,,,
392,11.10.2021,02:00,02:15,,,,,8.0,,,,,,-55000.0,-,,,,,
393,11.10.2021,02:15,02:30,,,,,9.0,,,,,,-249000.0,-,,,,,
394,11.10.2021,02:30,02:45,,,,,10.0,,,,,,-255000.0,-,,,,,
395,11.10.2021,02:45,03:00,,,,,11.0,,,,,,-80000.0,-,,,,,
396,11.10.2021,03:00,03:15,,,,,12.0,,,,,,-57000.0,-,,,,,
397,11.10.2021,03:15,03:30,,,,,13.0,,,,,,6000.0,-,,,,,
398,11.10.2021,03:30,03:45,,,,,14.0,,,,,,-10000.0,-,,,,,
399,11.10.2021,03:45,04:00,,,,,15.0,,,,,,77000.0,-,,,,,
400,11.10.2021,04:00,04:15,,,,,16.0,,,,,,86000.0,-,,,,,
401,11.10.2021,04:15,04:30,,,,,17.0,,,,,,78000.0,-,,,,,
402,11.10.2021,04:30,04:45,,,,,18.0,,,,,,165000.0,-,,,,,
403,11.10.2021,04:45,05:00,,,,,19.0,,,,,,284000.0,-,,,,,
404,11.10.2021,05:00,05:15,,,,,20.0,,,,,,444000.0,-,,,,,
405,11.10.2021,05:15,05:30,,,,,21.0,,,,,,274000.0,-,,,,,
406,11.10.2021,05:30,05:45,,,,,22.0,,,,,,196000.0,-,,,,,
407,11.10.2021,05:45,06:00,,,,,23.0,,,,,,122000.0,-,,,,,
408,11.10.2021,06:00,06:15,,,,,24.0,,,,,,-113000.0,-,,,,,
409,11.10.2021,06:15,06:30,,,,,25.0,,,,,,24000.0,-,,,,,
410,11.10.2021,06:30,06:45,,,,,26.0,,,,,,200000.0,-,,,,,
411,11.10.2021,06:45,07:00,,,,,27.0,,,,,,214000.0,-,,,,,
412,11.10.2021,07:00,07:15,,,,,28.0,,,,,,195000.0,-,,,,,
413,11.10.2021,07:15,07:30,,,,,29.0,,,,,,424000.0,-,,,,,
414,11.10.2021,07:30,07:45,,,,,30.0,,,,,,398000.0,-,,,,,
415,11.10.2021,07:45,08:00,,,,,31.0,,,,,,256000.0,-,,,,,
416,11.10.2021,08:00,08:15,,,,,32.0,,,,,,558000.0,-,,,,,
417,11.10.2021,08:15,08:30,,,,,33.0,,,,,,553000.0,-,,,,,
418,11.10.2021,08:30,08:45,,,,,34.0,,,,,,653000.0,-,,,,,
419,11.10.2021,08:45,09:00,,,,,35.0,,,,,,535000.0,-,,,,,
420,11.10.2021,09:00,09:15,,,,,36.0,,,,,,867000.0,-,,,,,
421,11.10.2021,09:15,09:30,,,,,37.0,,,,,,594000.0,-,,,,,
422,11.10.2021,09:30,09:45,,,,,38.0,,,,,,438000.0,-,,,,,
423,11.10.2021,09:45,10:00,,,,,39.0,,,,,,434000.0,-,,,,,
424,11.10.2021,10:00,10:15,,,,,40.0,,,,,,523000.0,-,,,,,
425,11.10.2021,10:15,10:30,,,,,41.0,,,,,,676000.0,-,,,,,
426,11.10.2021,10:30,10:45,,,,,42.0,,,,,,403000.0,-,,,,,
427,11.10.2021,10:45,11:00,,,,,43.0,,,,,,206000.0,-,,,,,
428,11.10.2021,11:00,11:15,,,,,44.0,,,,,,585000.0,-,,,,,
429,11.10.2021,11:15,11:30,,,,,45.0,,,,,,488000.0,-,,,,,
430,11.10.2021,11:30,11:45,,,,,46.0,,,,,,557000.0,-,,,,,
431,11.10.2021,11:45,12:00,,,,,47.0,,,,,,337000.0,-,,,,,
432,11.10.2021,12:00,12:15,,,,,48.0,,,,,,1.128,-,,,,,
433,11.10.2021,12:15,12:30,,,,,49.0,,,,,,1.056,-,,,,,
434,11.10.2021,12:30,12:45,,,,,50.0,,,,,,943000.0,-,,,,,
435,11.10.2021,12:45,13:00,,,,,51.0,,,,,,613000.0,-,,,,,
436,11.10.2021,13:00,13:15,,,,,52.0,,,,,,521000.0,-,,,,,
437,11.10.2021,13:15,13:30,,,,,53.0,,,,,,529000.0,-,,,,,
438,11.10.2021,13:30,13:45,,,,,54.0,,,,,,645000.0,-,,,,,
439,11.10.2021,13:45,14:00,,,,,55.0,,,,,,497000.0,-,,,,,
440,11.10.2021,14:00,14:15,,,,,56.0,,,,,,606000.0,-,,,,,
441,11.10.2021,14:15,14:30,,,,,57.0,,,,,,639000.0,-,,,,,
442,11.10.2021,14:30,14:45,,,,,58.0,,,,,,486000.0,-,,,,,
443,11.10.2021,14:45,15:00,,,,,59.0,,,,,,316000.0,-,,,,,
444,11.10.2021,15:00,15:15,,,,,60.0,,,,,,401000.0,-,,,,,
445,11.10.2021,15:15,15:30,,,,,61.0,,,,,,549000.0,-,,,,,
446,11.10.2021,15:30,15:45,,,,,62.0,,,,,,387000.0,-,,,,,
447,11.10.2021,15:45,16:00,,,,,63.0,,,,,,337000.0,-,,,,,
448,11.10.2021,16:00,16:15,,,,,64.0,,,,,,106000.0,-,,,,,
449,11.10.2021,16:15,16:30,,,,,65.0,,,,,,142000.0,-,,,,,
450,11.10.2021,16:30,16:45,,,,,66.0,,,,,,361000.0,-,,,,,
451,11.10.2021,16:45,17:00,,,,,67.0,,,,,,328000.0,-,,,,,
452,11.10.2021,17:00,17:15,,,,,68.0,,,,,,-66000.0,-,,,,,
453,11.10.2021,17:15,17:30,,,,,69.0,,,,,,-69000.0,-,,,,,
454,11.10.2021,17:30,17:45,,,,,70.0,,,,,,-25000.0,-,,,,,
455,11.10.2021,17:45,18:00,,,,,71.0,,,,,,258000.0,-,,,,,
456,11.10.2021,18:00,18:15,,,,,72.0,,,,,,368000.0,-,,,,,
457,11.10.2021,18:15,18:30,,,,,73.0,,,,,,361000.0,-,,,,,
458,11.10.2021,18:30,18:45,,,,,74.0,,,,,,453000.0,-,,,,,
459,11.10.2021,18:45,19:00,,,,,75.0,,,,,,596000.0,-,,,,,
460,11.10.2021,19:00,19:15,,,,,76.0,,,,,,282000.0,-,,,,,
461,11.10.2021,19:15,19:30,,,,,77.0,,,,,,2000.0,-,,,,,
462,11.10.2021,19:30,19:45,,,,,78.0,,,,,,-153000.0,-,,,,,
463,11.10.2021,19:45,20:00,,,,,79.0,,,,,,-348000.0,-,,,,,
464,11.10.2021,20:00,20:15,,,,,80.0,,,,,,-299000.0,-,,,,,
465,11.10.2021,20:15,20:30,,,,,81.0,,,,,,-393000.0,-,,,,,
466,11.10.2021,20:30,20:45,,,,,82.0,,,,,,-249000.0,-,,,,,
467,11.10.2021,20:45,21:00,,,,,83.0,,,,,,-235000.0,-,,,,,
468,11.10.2021,21:00,21:15,,,,,84.0,,,,,,-27000.0,-,,,,,
469,11.10.2021,21:15,21:30,,,,,85.0,,,,,,25000.0,-,,,,,
470,11.10.2021,21:30,21:45,,,,,86.0,,,,,,234000.0,-,,,,,
471,11.10.2021,21:45,22:00,,,,,87.0,,,,,,141000.0,-,,,,,
472,11.10.2021,22:00,22:15,,,,,88.0,,,,,,134000.0,-,,,,,
473,11.10.2021,22:15,22:30,,,,,89.0,,,,,,237000.0,-,,,,,
474,11.10.2021,22:30,22:45,,,,,90.0,,,,,,339000.0,-,,,,,
475,11.10.2021,22:45,23:00,,,,,91.0,,,,,,272000.0,-,,,,,
476,11.10.2021,23:00,23:15,,,,,92.0,,,,,,8000.0,-,,,,,
477,11.10.2021,23:15,23:30,,,,,93.0,,,,,,97000.0,-,,,,,
478,11.10.2021,23:30,23:45,,,,,94.0,,,,,,-46000.0,-,,,,,
479,11.10.2021,23:45,00:00,,,,,95.0,,,,,,-258000.0,-,,,,,
480,11.10.2021,00:00,00:15,,,,,0.0,-,-,5651.0,1.0,,,,,,,,
481,11.10.2021,00:15,00:30,,,,,1.0,-,-,22175.0,0.0,,,,,,,,
482,11.10.2021,00:30,00:45,,,,,2.0,-,-,147052.0,0.0,,,,,,,,
483,11.10.2021,00:45,01:00,,,,,3.0,-,-,83211.0,0.0,,,,,,,,
484,11.10.2021,01:00,01:15,,,,,4.0,-,-,3051.0,0.0,,,,,,,,
485,11.10.2021,01:15,01:30,,,,,5.0,-,-,16251.0,0.0,,,,,,,,
486,11.10.2021,01:30,01:45,,,,,6.0,-,-,67714.0,0.0,,,,,,,,
487,11.10.2021,01:45,02:00,,,,,7.0,-,-,100473.0,0.0,,,,,,,,
488,11.10.2021,02:00,02:15,,,,,8.0,-,-,3224.0,20.0,,,,,,,,
489,11.10.2021,02:15,02:30,,,,,9.0,-,-,5505.0,3.0,,,,,,,,
490,11.10.2021,02:30,02:45,,,,,10.0,-,-,7322.0,0.0,,,,,,,,
491,11.10.2021,02:45,03:00,,,,,11.0,-,-,3893.0,0.0,,,,,,,,
492,11.10.2021,03:00,03:15,,,,,12.0,-,-,7032.0,11.0,,,,,,,,
493,11.10.2021,03:15,03:30,,,,,13.0,-,-,1805.0,1.0,,,,,,,,
494,11.10.2021,03:30,03:45,,,,,14.0,-,-,3410.0,0.0,,,,,,,,
495,11.10.2021,03:45,04:00,,,,,15.0,-,-,15572.0,0.0,,,,,,,,
496,11.10.2021,04:00,04:15,,,,,16.0,-,-,2449.0,0.0,,,,,,,,
497,11.10.2021,04:15,04:30,,,,,17.0,-,-,5274.0,0.0,,,,,,,,
498,11.10.2021,04:30,04:45,,,,,18.0,-,-,322.0,13400.0,,,,,,,,
499,11.10.2021,04:45,05:00,,,,,19.0,-,-,479.0,6718.0,,,,,,,,
500,11.10.2021,05:00,05:15,,,,,20.0,-,-,39029.0,3211.0,,,,,,,,
501,11.10.2021,05:15,05:30,,,,,21.0,-,-,14304.0,0.0,,,,,,,,
502,11.10.2021,05:30,05:45,,,,,22.0,-,-,4956.0,18063.0,,,,,,,,
503,11.10.2021,05:45,06:00,,,,,23.0,-,-,123.0,15644.0,,,,,,,,
504,11.10.2021,06:00,06:15,,,,,24.0,-,-,12403.0,200.0,,,,,,,,
505,11.10.2021,06:15,06:30,,,,,25.0,-,-,6360.0,39123.0,,,,,,,,
506,11.10.2021,06:30,06:45,,,,,26.0,-,-,0.0,122193.0,,,,,,,,
507,11.10.2021,06:45,07:00,,,,,27.0,-,-,208.0,54560.0,,,,,,,,
508,11.10.2021,07:00,07:15,,,,,28.0,-,-,10352.0,0.0,,,,,,,,
509,11.10.2021,07:15,07:30,,,,,29.0,-,-,79.0,499.0,,,,,,,,
510,11.10.2021,07:30,07:45,,,,,30.0,-,-,33.0,32184.0,,,,,,,,
511,11.10.2021,07:45,08:00,,,,,31.0,-,-,69.0,43239.0,,,,,,,,
512,11.10.2021,08:00,08:15,,,,,32.0,-,-,58.0,112215.0,,,,,,,,
513,11.10.2021,08:15,08:30,,,,,33.0,-,-,29.0,80885.0,,,,,,,,
514,11.10.2021,08:30,08:45,,,,,34.0,-,-,46.0,114970.0,,,,,,,,
515,11.10.2021,08:45,09:00,,,,,35.0,-,-,0.0,124353.0,,,,,,,,
516,11.10.2021,09:00,09:15,,,,,36.0,-,-,85.0,230922.0,,,,,,,,
517,11.10.2021,09:15,09:30,,,,,37.0,-,-,0.0,159280.0,,,,,,,,
518,11.10.2021,09:30,09:45,,,,,38.0,-,-,0.0,223703.0,,,,,,,,
519,11.10.2021,09:45,10:00,,,,,39.0,-,-,0.0,118522.0,,,,,,,,
520,11.10.2021,10:00,10:15,,,,,40.0,-,-,0.0,241329.0,,,,,,,,
521,11.10.2021,10:15,10:30,,,,,41.0,-,-,0.0,293328.0,,,,,,,,
522,11.10.2021,10:30,10:45,,,,,42.0,-,-,22.0,84347.0,,,,,,,,
523,11.10.2021,10:45,11:00,,,,,43.0,-,-,88009.0,41.0,,,,,,,,
524,11.10.2021,11:00,11:15,,,,,44.0,-,-,3744.0,34240.0,,,,,,,,
525,11.10.2021,11:15,11:30,,,,,45.0,-,-,55872.0,88.0,,,,,,,,
526,11.10.2021,11:30,11:45,,,,,46.0,-,-,30381.0,251.0,,,,,,,,
527,11.10.2021,11:45,12:00,,,,,47.0,-,-,9178.0,4928.0,,,,,,,,
528,11.10.2021,12:00,12:15,,,,,48.0,-,-,123.0,25785.0,,,,,,,,
529,11.10.2021,12:15,12:30,,,,,49.0,-,-,749.0,208.0,,,,,,,,
530,11.10.2021,12:30,12:45,,,,,50.0,-,-,949.0,36.0,,,,,,,,
531,11.10.2021,12:45,13:00,,,,,51.0,-,-,109.0,135.0,,,,,,,,
532,11.10.2021,13:00,13:15,,,,,52.0,-,-,14.0,417.0,,,,,,,,
533,11.10.2021,13:15,13:30,,,,,53.0,-,-,364.0,19.0,,,,,,,,
534,11.10.2021,13:30,13:45,,,,,54.0,-,-,415.0,47.0,,,,,,,,
535,11.10.2021,13:45,14:00,,,,,55.0,-,-,68.0,345.0,,,,,,,,
536,11.10.2021,14:00,14:15,,,,,56.0,-,-,6.0,148978.0,,,,,,,,
537,11.10.2021,14:15,14:30,,,,,57.0,-,-,0.0,111557.0,,,,,,,,
538,11.10.2021,14:30,14:45,,,,,58.0,-,-,0.0,109243.0,,,,,,,,
539,11.10.2021,14:45,15:00,,,,,59.0,-,-,782.0,2858.0,,,,,,,,
540,11.10.2021,15:00,15:15,,,,,60.0,-,-,62.0,330.0,,,,,,,,
541,11.10.2021,15:15,15:30,,,,,61.0,-,-,0.0,201014.0,,,,,,,,
542,11.10.2021,15:30,15:45,,,,,62.0,-,-,0.0,228226.0,,,,,,,,
543,11.10.2021,15:45,16:00,,,,,63.0,-,-,0.0,250178.0,,,,,,,,
544,11.10.2021,16:00,16:15,,,,,64.0,-,-,1145.0,24660.0,,,,,,,,
545,11.10.2021,16:15,16:30,,,,,65.0,-,-,6.0,81097.0,,,,,,,,
546,11.10.2021,16:30,16:45,,,,,66.0,-,-,0.0,275842.0,,,,,,,,
547,11.10.2021,16:45,17:00,,,,,67.0,-,-,4.0,56798.0,,,,,,,,
548,11.10.2021,17:00,17:15,,,,,68.0,-,-,11264.0,5327.0,,,,,,,,
549,11.10.2021,17:15,17:30,,,,,69.0,-,-,189.0,30080.0,,,,,,,,
550,11.10.2021,17:30,17:45,,,,,70.0,-,-,153.0,31780.0,,,,,,,,
551,11.10.2021,17:45,18:00,,,,,71.0,-,-,531.0,10717.0,,,,,,,,
552,11.10.2021,18:00,18:15,,,,,72.0,-,-,48131.0,920.0,,,,,,,,
553,11.10.2021,18:15,18:30,,,,,73.0,-,-,260.0,9.0,,,,,,,,
554,11.10.2021,18:30,18:45,,,,,74.0,-,-,487.0,8751.0,,,,,,,,
555,11.10.2021,18:45,19:00,,,,,75.0,-,-,1.0,62918.0,,,,,,,,
556,11.10.2021,19:00,19:15,,,,,76.0,-,-,253.0,40585.0,,,,,,,,
557,11.10.2021,19:15,19:30,,,,,77.0,-,-,18492.0,7159.0,,,,,,,,
558,11.10.2021,19:30,19:45,,,,,78.0,-,-,45083.0,11.0,,,,,,,,
559,11.10.2021,19:45,20:00,,,,,79.0,-,-,197900.0,0.0,,,,,,,,
560,11.10.2021,20:00,20:15,,,,,80.0,-,-,34901.0,1559.0,,,,,,,,
561,11.10.2021,20:15,20:30,,,,,81.0,-,-,67031.0,0.0,,,,,,,,
562,11.10.2021,20:30,20:45,,,,,82.0,-,-,10444.0,2.0,,,,,,,,
563,11.10.2021,20:45,21:00,,,,,83.0,-,-,88296.0,934.0,,,,,,,,
564,11.10.2021,21:00,21:15,,,,,84.0,-,-,3588.0,57061.0,,,,,,,,
565,11.10.2021,21:15,21:30,,,,,85.0,-,-,30226.0,32931.0,,,,,,,,
566,11.10.2021,21:30,21:45,,,,,86.0,-,-,31571.0,6568.0,,,,,,,,
567,11.10.2021,21:45,22:00,,,,,87.0,-,-,70843.0,0.0,,,,,,,,
568,11.10.2021,22:00,22:15,,,,,88.0,-,-,33297.0,35471.0,,,,,,,,
569,11.10.2021,22:15,22:30,,,,,89.0,-,-,0.0,133757.0,,,,,,,,
570,11.10.2021,22:30,22:45,,,,,90.0,-,-,197.0,57631.0,,,,,,,,
571,11.10.2021,22:45,23:00,,,,,91.0,-,-,10490.0,52.0,,,,,,,,
572,11.10.2021,23:00,23:15,,,,,92.0,-,-,1753.0,200.0,,,,,,,,
573,11.10.2021,23:15,23:30,,,,,93.0,-,-,2091.0,4042.0,,,,,,,,
574,11.10.2021,23:30,23:45,,,,,94.0,-,-,8460.0,12593.0,,,,,,,,
575,11.10.2021,23:45,00:00,,,,,95.0,-,-,105630.0,0.0,,,,,,,,
576,11.10.2021,00:00,00:15,,,,,0.0,-,-,,,,,,,,,,
577,11.10.2021,00:15,00:30,,,,,1.0,-,-,,,,,,,,,,
578,11.10.2021,00:30,00:45,,,,,2.0,-,-,,,,,,,,,,
579,11.10.2021,00:45,01:00,,,,,3.0,-,-,,,,,,,,,,
580,11.10.2021,01:00,01:15,,,,,4.0,-,-,,,,,,,,,,
581,11.10.2021,01:15,01:30,,,,,5.0,-,-,,,,,,,,,,
582,11.10.2021,01:30,01:45,,,,,6.0,-,-,,,,,,,,,,
583,11.10.2021,01:45,02:00,,,,,7.0,-,-,,,,,,,,,,
584,11.10.2021,02:00,02:15,,,,,8.0,-,-,,,,,,,,,,
585,11.10.2021,02:15,02:30,,,,,9.0,-,-,,,,,,,,,,
586,11.10.2021,02:30,02:45,,,,,10.0,-,-,,,,,,,,,,
587,11.10.2021,02:45,03:00,,,,,11.0,-,-,,,,,,,,,,
588,11.10.2021,03:00,03:15,,,,,12.0,-,-,,,,,,,,,,
589,11.10.2021,03:15,03:30,,,,,13.0,-,-,,,,,,,,,,
590,11.10.2021,03:30,03:45,,,,,14.0,-,-,,,,,,,,,,
591,11.10.2021,03:45,04:00,,,,,15.0,-,-,,,,,,,,,,
592,11.10.2021,04:00,04:15,,,,,16.0,-,-,,,,,,,,,,
593,11.10.2021,04:15,04:30,,,,,17.0,-,-,,,,,,,,,,
594,11.10.2021,04:30,04:45,,,,,18.0,-,-,,,,,,,,,,
595,11.10.2021,04:45,05:00,,,,,19.0,-,-,,,,,,,,,,
596,11.10.2021,05:00,05:15,,,,,20.0,-,-,,,,,,,,,,
597,11.10.2021,05:15,05:30,,,,,21.0,-,-,,,,,,,,,,
598,11.10.2021,05:30,05:45,,,,,22.0,-,-,,,,,,,,,,
599,11.10.2021,05:45,06:00,,,,,23.0,-,-,,,,,,,,,,
600,11.10.2021,06:00,06:15,,,,,24.0,-,-,,,,,,,,,,
601,11.10.2021,06:15,06:30,,,,,25.0,-,-,,,,,,,,,,
602,11.10.2021,06:30,06:45,,,,,26.0,-,-,,,,,,,,,,
603,11.10.2021,06:45,07:00,,,,,27.0,-,-,,,,,,,,,,
604,11.10.2021,07:00,07:15,,,,,28.0,-,-,,,,,,,,,,
605,11.10.2021,07:15,07:30,,,,,29.0,-,-,,,,,,,,,,
606,11.10.2021,07:30,07:45,,,,,30.0,-,-,,,,,,,,,,
607,11.10.2021,07:45,08:00,,,,,31.0,-,-,,,,,,,,,,
608,11.10.2021,08:00,08:15,,,,,32.0,-,-,,,,,,,,,,
609,11.10.2021,08:15,08:30,,,,,33.0,-,-,,,,,,,,,,
610,11.10.2021,08:30,08:45,,,,,34.0,-,-,,,,,,,,,,
611,11.10.2021,08:45,09:00,,,,,35.0,-,-,,,,,,,,,,
612,11.10.2021,09:00,09:15,,,,,36.0,-,-,,,,,,,,,,
613,11.10.2021,09:15,09:30,,,,,37.0,-,-,,,,,,,,,,
614,11.10.2021,09:30,09:45,,,,,38.0,-,-,,,,,,,,,,
615,11.10.2021,09:45,10:00,,,,,39.0,-,-,,,,,,,,,,
616,11.10.2021,10:00,10:15,,,,,40.0,-,-,,,,,,,,,,
617,11.10.2021,10:15,10:30,,,,,41.0,-,-,,,,,,,,,,
618,11.10.2021,10:30,10:45,,,,,42.0,-,-,,,,,,,,,,
619,11.10.2021,10:45,11:00,,,,,43.0,-,-,,,,,,,,,,
620,11.10.2021,11:00,11:15,,,,,44.0,-,-,,,,,,,,,,
621,11.10.2021,11:15,11:30,,,,,45.0,-,-,,,,,,,,,,
622,11.10.2021,11:30,11:45,,,,,46.0,-,-,,,,,,,,,,
623,11.10.2021,11:45,12:00,,,,,47.0,-,-,,,,,,,,,,
624,11.10.2021,12:00,12:15,,,,,48.0,-,-,,,,,,,,,,
625,11.10.2021,12:15,12:30,,,,,49.0,-,-,,,,,,,,,,
626,11.10.2021,12:30,12:45,,,,,50.0,-,-,,,,,,,,,,
627,11.10.2021,12:45,13:00,,,,,51.0,-,-,,,,,,,,,,
628,11.10.2021,13:00,13:15,,,,,52.0,-,-,,,,,,,,,,
629,11.10.2021,13:15,13:30,,,,,53.0,-,-,,,,,,,,,,
630,11.10.2021,13:30,13:45,,,,,54.0,-,-,,,,,,,,,,
631,11.10.2021,13:45,14:00,,,,,55.0,-,-,,,,,,,,,,
632,11.10.2021,14:00,14:15,,,,,56.0,-,-,,,,,,,,,,
633,11.10.2021,14:15,14:30,,,,,57.0,-,-,,,,,,,,,,
634,11.10.2021,14:30,14:45,,,,,58.0,-,-,,,,,,,,,,
635,11.10.2021,14:45,15:00,,,,,59.0,-,-,,,,,,,,,,
636,11.10.2021,15:00,15:15,,,,,60.0,-,-,,,,,,,,,,
637,11.10.2021,15:15,15:30,,,,,61.0,-,-,,,,,,,,,,
638,11.10.2021,15:30,15:45,,,,,62.0,-,-,,,,,,,,,,
639,11.10.2021,15:45,16:00,,,,,63.0,-,-,,,,,,,,,,
640,11.10.2021,16:00,16:15,,,,,64.0,-,-,,,,,,,,,,
641,11.10.2021,16:15,16:30,,,,,65.0,-,-,,,,,,,,,,
642,11.10.2021,16:30,16:45,,,,,66.0,-,-,,,,,,,,,,
643,11.10.2021,16:45,17:00,,,,,67.0,-,-,,,,,,,,,,
644,11.10.2021,17:00,17:15,,,,,68.0,-,-,,,,,,,,,,
645,11.10.2021,17:15,17:30,,,,,69.0,-,-,,,,,,,,,,
646,11.10.2021,17:30,17:45,,,,,70.0,-,-,,,,,,,,,,
647,11.10.2021,17:45,18:00,,,,,71.0,-,-,,,,,,,,,,
648,11.10.2021,18:00,18:15,,,,,72.0,-,-,,,,,,,,,,
649,11.10.2021,18:15,18:30,,,,,73.0,-,-,,,,,,,,,,
650,11.10.2021,18:30,18:45,,,,,74.0,-,-,,,,,,,,,,
651,11.10.2021,18:45,19:00,,,,,75.0,-,-,,,,,,,,,,
652,11.10.2021,19:00,19:15,,,,,76.0,-,-,,,,,,,,,,
653,11.10.2021,19:15,19:30,,,,,77.0,-,-,,,,,,,,,,
654,11.10.2021,19:30,19:45,,,,,78.0,-,-,,,,,,,,,,
